proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope
162.159.242.128:80,162.159.242.128,80,http,12,85,http,2026-07-12T04:22:35Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
162.159.242.191:80,162.159.242.191,80,http,12,85,http,2026-07-12T04:22:35Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
162.159.45.216:80,162.159.45.216,80,http,12,85,http,2026-07-12T04:22:35Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
170.114.45.204:80,170.114.45.204,80,http,12,85,http,2026-07-12T04:24:08Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
170.114.45.211:80,170.114.45.211,80,http,12,85,http,2026-07-12T04:24:08Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
170.114.45.66:80,170.114.45.66,80,http,12,85,http,2026-07-12T04:24:08Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
170.114.46.28:80,170.114.46.28,80,http,12,85,http,2026-07-12T04:24:08Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
170.114.46.67:80,170.114.46.67,80,http,12,85,http,2026-07-12T04:24:08Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
172.64.75.180:80,172.64.75.180,80,http,12,85,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.64.75.208:80,172.64.75.208,80,http,12,85,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.64.75.246:80,172.64.75.246,80,http,12,85,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.64.93.178:80,172.64.93.178,80,http,12,85,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.134.77:80,172.67.134.77,80,http,12,85,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.135.144:80,172.67.135.144,80,http,12,85,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.135.253:80,172.67.135.253,80,http,12,85,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.144.141:80,172.67.144.141,80,http,12,85,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.145.220:80,172.67.145.220,80,http,12,85,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.151.171:80,172.67.151.171,80,http,12,85,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.151.172:80,172.67.151.172,80,http,12,85,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.160.51:80,172.67.160.51,80,http,12,85,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.169.9:80,172.67.169.9,80,http,12,85,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.174.107:80,172.67.174.107,80,http,12,85,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.182.73:80,172.67.182.73,80,http,12,85,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.196.63:80,172.67.196.63,80,http,12,85,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.230.114:80,172.67.230.114,80,http,12,85,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.232.159:80,172.67.232.159,80,http,12,85,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.249.48:80,172.67.249.48,80,http,12,85,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
181.214.1.96:80,181.214.1.96,80,http,12,85,http,2026-07-12T04:08:10Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
185.18.250.118:80,185.18.250.118,80,http,12,85,http,2026-07-12T04:06:46Z,ES,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
185.193.29.109:80,185.193.29.109,80,http,12,85,http,2026-07-12T04:06:52Z,FR,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
185.193.29.251:80,185.193.29.251,80,http,12,85,http,2026-07-12T04:06:52Z,FR,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
43.207.132.28:27106,43.207.132.28,27106,socks5,12,85,socks5,2026-07-12T04:28:28Z,JP,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.131:80,141.101.115.131,80,http,13,84,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.135:80,141.101.115.135,80,http,13,84,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.159:80,141.101.115.159,80,http,13,84,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.15:80,141.101.115.15,80,http,13,84,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.215:80,141.101.115.215,80,http,13,84,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.227:80,141.101.115.227,80,http,13,84,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.63:80,141.101.115.63,80,http,13,84,http,2026-07-12T04:38:45Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.72:80,141.101.115.72,80,http,13,84,http,2026-07-12T04:38:45Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.79:80,141.101.115.79,80,http,13,84,http,2026-07-12T04:38:45Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.92:80,141.101.115.92,80,http,13,84,http,2026-07-12T04:38:45Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.97:80,141.101.115.97,80,http,13,84,http,2026-07-12T04:38:45Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.99:80,141.101.115.99,80,http,13,84,http,2026-07-12T04:38:45Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.123.104:80,141.101.123.104,80,http,13,84,http,2026-07-12T04:38:45Z,FR,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
154.92.9.22:80,154.92.9.22,80,http,13,84,http,2026-07-12T04:37:58Z,CY,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
154.92.9.231:80,154.92.9.231,80,http,13,84,http,2026-07-12T04:37:58Z,CY,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
162.159.0.130:80,162.159.0.130,80,http,13,84,http,2026-07-12T04:22:35Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
162.159.0.199:80,162.159.0.199,80,http,13,84,http,2026-07-12T04:22:35Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
162.159.130.202:80,162.159.130.202,80,http,13,84,http,2026-07-12T04:22:35Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
162.159.242.197:80,162.159.242.197,80,http,13,84,http,2026-07-12T04:22:35Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
162.159.242.82:80,162.159.242.82,80,http,13,84,http,2026-07-12T04:22:35Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
170.114.45.93:80,170.114.45.93,80,http,13,84,http,2026-07-12T04:24:08Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
170.114.46.213:80,170.114.46.213,80,http,13,84,http,2026-07-12T04:24:08Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
170.114.46.47:80,170.114.46.47,80,http,13,84,http,2026-07-12T04:24:08Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
170.114.46.59:80,170.114.46.59,80,http,13,84,http,2026-07-12T04:24:08Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
170.114.46.80:80,170.114.46.80,80,http,13,84,http,2026-07-12T04:24:08Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
170.114.46.81:80,170.114.46.81,80,http,13,84,http,2026-07-12T04:24:08Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
172.64.84.216:80,172.64.84.216,80,http,13,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.66.153.146:80,172.66.153.146,80,http,13,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.138.88:80,172.67.138.88,80,http,13,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.157.69:80,172.67.157.69,80,http,13,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.158.78:80,172.67.158.78,80,http,13,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.182.129:80,172.67.182.129,80,http,13,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.203.248:80,172.67.203.248,80,http,13,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.206.242:80,172.67.206.242,80,http,13,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.84.103:80,172.67.84.103,80,http,13,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
185.18.250.233:80,185.18.250.233,80,http,13,84,http,2026-07-12T04:06:46Z,ES,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.151:80,141.101.115.151,80,http,14,84,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.162:80,141.101.115.162,80,http,14,84,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.168:80,141.101.115.168,80,http,14,84,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.210:80,141.101.115.210,80,http,14,84,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.31:80,141.101.115.31,80,http,14,84,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.77:80,141.101.115.77,80,http,14,84,http,2026-07-12T04:38:45Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.87:80,141.101.115.87,80,http,14,84,http,2026-07-12T04:38:45Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.95:80,141.101.115.95,80,http,14,84,http,2026-07-12T04:38:45Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.98:80,141.101.115.98,80,http,14,84,http,2026-07-12T04:38:45Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
162.159.0.160:80,162.159.0.160,80,http,14,84,http,2026-07-12T04:22:35Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
162.159.0.166:80,162.159.0.166,80,http,14,84,http,2026-07-12T04:22:35Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
162.159.196.78:80,162.159.196.78,80,http,14,84,http,2026-07-12T04:22:35Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
170.114.46.83:80,170.114.46.83,80,http,14,84,http,2026-07-12T04:24:08Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
170.114.46.85:80,170.114.46.85,80,http,14,84,http,2026-07-12T04:24:08Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
172.64.88.134:80,172.64.88.134,80,http,14,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.135.12:80,172.67.135.12,80,http,14,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.147.86:80,172.67.147.86,80,http,14,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.211.247:80,172.67.211.247,80,http,14,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.222.246:80,172.67.222.246,80,http,14,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.85.25:80,172.67.85.25,80,http,14,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
185.18.250.130:80,185.18.250.130,80,http,14,84,http,2026-07-12T04:06:46Z,ES,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
185.193.29.195:80,185.193.29.195,80,http,14,84,http,2026-07-12T04:06:52Z,FR,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.216:80,141.101.115.216,80,http,15,84,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.52:80,141.101.115.52,80,http,15,84,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.54:80,141.101.115.54,80,http,15,84,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.62:80,141.101.115.62,80,http,15,84,http,2026-07-12T04:38:45Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.74:80,141.101.115.74,80,http,15,84,http,2026-07-12T04:38:45Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.93:80,141.101.115.93,80,http,15,84,http,2026-07-12T04:38:45Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
162.159.0.135:80,162.159.0.135,80,http,15,84,http,2026-07-12T04:22:35Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
162.159.0.219:80,162.159.0.219,80,http,15,84,http,2026-07-12T04:22:35Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
162.159.0.7:80,162.159.0.7,80,http,15,84,http,2026-07-12T04:22:35Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
162.159.140.160:80,162.159.140.160,80,http,15,84,http,2026-07-12T04:22:35Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
170.114.45.70:80,170.114.45.70,80,http,15,84,http,2026-07-12T04:24:08Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
172.67.160.234:80,172.67.160.234,80,http,15,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.163.177:80,172.67.163.177,80,http,15,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.182.42:80,172.67.182.42,80,http,15,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.240.206:80,172.67.240.206,80,http,15,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
172.67.245.75:80,172.67.245.75,80,http,15,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
141.101.115.47:80,141.101.115.47,80,http,16,84,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
162.159.0.252:80,162.159.0.252,80,http,16,84,http,2026-07-12T04:22:35Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
162.159.0.42:80,162.159.0.42,80,http,16,84,http,2026-07-12T04:22:35Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
170.114.46.24:80,170.114.46.24,80,http,16,84,http,2026-07-12T04:24:08Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
172.67.168.193:80,172.67.168.193,80,http,16,84,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
141.101.115.163:80,141.101.115.163,80,http,17,83,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.211:80,141.101.115.211,80,http,17,83,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.43:80,141.101.115.43,80,http,17,83,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
162.159.0.168:80,162.159.0.168,80,http,17,83,http,2026-07-12T04:22:35Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
162.159.244.180:80,162.159.244.180,80,http,17,83,http,2026-07-12T04:22:35Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
172.67.129.84:80,172.67.129.84,80,http,17,83,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
141.101.115.48:80,141.101.115.48,80,http,18,83,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
172.67.144.249:80,172.67.144.249,80,http,18,83,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
141.101.115.232:80,141.101.115.232,80,http,19,83,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.185:80,141.101.115.185,80,http,20,82,http,2026-07-12T04:38:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
170.114.45.81:80,170.114.45.81,80,http,20,82,http,2026-07-12T04:24:08Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
172.67.254.31:80,172.67.254.31,80,http,22,82,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
56.155.73.215:50994,56.155.73.215,50994,socks4,22,82,socks4,2026-07-12T04:43:04Z,JP,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown
172.67.176.146:80,172.67.176.146,80,http,23,82,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
162.159.242.41:80,162.159.242.41,80,http,24,81,http,2026-07-12T04:22:35Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
170.114.45.229:80,170.114.45.229,80,http,24,81,http,2026-07-12T04:24:08Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
172.67.75.159:80,172.67.75.159,80,http,24,81,http,2026-07-12T03:51:43Z,CA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
43.201.114.116:3128,43.201.114.116,3128,https,94,79,https_connect,2026-07-12T03:52:24Z,KR,elite,True,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
49.0.26.151:8080,49.0.26.151,8080,https,193,75,https_connect,2026-07-12T03:37:19Z,ID,elite,True,html_table,3,1,dbip,non_residential,0,proxycheck,2026-07-12T03:51:34Z,exit
49.0.26.151:80,49.0.26.151,80,https,207,74,https_connect,2026-07-12T03:37:21Z,ID,elite,True,github_raw,2,1,dbip,non_residential,0,proxycheck,2026-07-12T03:51:34Z,exit
38.246.114.120:20914,38.246.114.120,20914,socks4,259,74,socks4,2026-07-12T03:37:38Z,US,elite,False,api,6,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
43.200.174.95:56580,43.200.174.95,56580,socks5,88,73,socks5,2026-07-12T04:28:18Z,KR,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
43.200.179.23:27422,43.200.179.23,27422,socks5,90,73,socks5,2026-07-12T04:28:18Z,KR,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
43.203.140.58:40000,43.203.140.58,40000,socks5,92,73,socks5,2026-07-12T04:28:18Z,KR,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
117.7.81.125:2030,117.7.81.125,2030,https,236,72,https_connect,2026-07-12T03:52:25Z,VN,elite,True,github_raw,1,1,dbip,non_residential,0,proxycheck,2026-07-12T03:51:44Z,exit
163.227.248.113:8080,163.227.248.113,8080,http,270,70,http,2026-07-12T03:33:29Z,ID,anonymous,False,api,4,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
140.82.62.31:50000,140.82.62.31,50000,http,362,70,http,2026-07-12T03:33:29Z,CL,anonymous,False,html_table,7,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown
43.198.94.82:12919,43.198.94.82,12919,socks5,158,69,socks5,2026-07-12T04:28:18Z,HK,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
43.198.209.12:3128,43.198.209.12,3128,socks5,160,69,socks5,2026-07-12T04:46:41Z,HK,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
147.45.60.241:1082,147.45.60.241,1082,socks4,342,69,socks4,2026-07-12T03:37:38Z,US,elite,False,api,3,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown
54.79.125.20:4443,54.79.125.20,4443,socks4,207,67,socks4,2026-07-12T04:43:01Z,AU,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown
123.139.36.223:8118,123.139.36.223,8118,https,541,67,https_connect,2026-07-12T03:37:21Z,CN,elite,True,github_raw,2,1,dbip,unknown,0,unknown,2026-07-12T04:13:17Z,unknown
38.246.114.120:20914,38.246.114.120,20914,https,551,67,https_connect,2026-07-12T03:37:22Z,US,elite,True,github_raw,2,1,dbip,non_residential,0,proxycheck,2026-07-12T03:51:48Z,exit
105.154.69.146:8080,105.154.69.146,8080,https,554,67,https_connect,2026-07-12T03:37:19Z,MA,elite,True,html_table,3,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown
23.137.251.64:8080,23.137.251.64,8080,https,596,67,https_connect,2026-07-12T03:37:19Z,BG,elite,True,html_table,3,1,dbip,non_residential,0,proxycheck,2026-07-12T03:51:48Z,exit
54.67.110.244:439,54.67.110.244,439,socks4,228,66,socks4,2026-07-12T04:43:00Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown
140.82.62.31:50000,140.82.62.31,50000,https,663,66,https_connect,2026-07-12T03:37:19Z,CL,elite,True,html_table,3,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown
188.166.9.27:1088,188.166.9.27,1088,socks5,754,66,socks5,2026-07-12T03:39:22Z,NL,elite,False,api,8,1,dbip,non_residential,0,proxycheck,2026-07-12T03:52:04Z,exit
43.218.124.29:38887,43.218.124.29,38887,socks5,254,65,socks5,2026-07-12T04:29:36Z,ID,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
162.159.234.19:80,162.159.234.19,80,http,276,65,http,2026-07-12T04:22:35Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
98.80.142.213:8080,98.80.142.213,8080,http,715,65,http,2026-07-12T03:33:29Z,US,anonymous,False,api,12,1,dbip,non_residential,0,proxycheck,2026-07-12T03:52:04Z,exit
206.123.156.202:12018,206.123.156.202,12018,socks5,865,65,socks5,2026-07-12T03:39:28Z,DE,elite,False,api,6,1,dbip,non_residential,0,proxycheck,2026-07-12T03:51:48Z,exit
43.208.237.116:35577,43.208.237.116,35577,socks5,288,64,socks5,2026-07-12T04:28:44Z,TH,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
43.208.243.207:36313,43.208.243.207,36313,socks5,288,64,socks5,2026-07-12T04:28:49Z,TH,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
43.209.173.229:10000,43.209.173.229,10000,socks5,288,64,socks5,2026-07-12T04:28:58Z,TH,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
43.208.134.144:8008,43.208.134.144,8008,socks5,289,64,socks5,2026-07-12T04:28:36Z,TH,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
38.180.100.234:1080,38.180.100.234,1080,socks5,708,64,socks5,2026-07-12T03:39:38Z,RS,elite,False,api,3,1,dbip,non_residential,0,proxycheck,2026-07-12T03:51:48Z,exit
206.123.156.202:4824,206.123.156.202,4824,socks5,740,64,socks5,2026-07-12T03:39:35Z,DE,elite,False,api,4,1,dbip,non_residential,0,proxycheck,2026-07-12T03:52:04Z,exit
206.123.156.217:7824,206.123.156.217,7824,socks5,881,64,socks5,2026-07-12T03:39:31Z,US,elite,False,api,5,1,dbip,non_residential,0,proxycheck,2026-07-12T03:52:04Z,exit
